,Samuel L. Jackson,Morgan Freeman,Bruce Willis,Robert De Niro,Matt Damon,Owen Wilson,Johnny Depp,Liam Neeson,Brad Pitt,Nicolas Cage,Stanley Tucci,Frank Welker,George Clooney,Cate Blanchett,Editor,Producer,crew_num,cast_num,Steven Spielberg,Clint Eastwood,Ridley Scott,Robert Zemeckis,Martin Scorsese,Tim Burton,Michael Bay,Renny Harlin,Robert Rodriguez,Steven Soderbergh,budget,Drama,Action,Comedy,Thriller,Adventure,genres_num,duringcreditsstinger,based on novel,aftercreditsstinger,dystopia,3d,violence,woman director,murder,original_en,Warner Bros.,Universal Pictures,Paramount Pictures,Twentieth Century Fox Film Corporation,Columbia Pictures,New Line Cinema,Relativity Media,Walt Disney Pictures,com_num,United States of America,United Kingdom,Germany,France,Canada,Australia,runtime,English,Français,month
1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,51,29,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,140.0,1,0,3
1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,44,28,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,97.0,1,0,7
1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,23,0,0,0,0,0,0,0,0,0,0,40,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,94.0,0,0,2
1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,43,11,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,92.0,1,0,8
1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,16,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,122.0,1,0,10
1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,26,30,0,0,0,0,0,0,0,0,0,0,30,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,103.0,1,0,4
1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,24,0,0,0,0,0,0,0,0,0,0,25,0,1,0,1,1,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,108.0,1,0,7
1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,129.0,1,0,12
1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,16,0,0,0,0,0,0,0,0,0,0,40,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,102.0,1,0,1
1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,26,21,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,117.0,1,0,11
1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,7,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,117.0,1,0,8
1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,25,13,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,135.0,1,0,11
1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,11,0,0,0,0,0,0,0,0,0,0,75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,90.0,1,0,4
1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,17,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,96.0,1,0,8
1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,116,15,0,0,0,0,0,0,0,0,0,0,40,1,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,1,0,0,0,104.0,1,0,9
1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,20,15,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,119.0,1,0,2
1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,17,15,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,99.0,1,0,4
1150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,9,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,110.0,1,0,10
1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,12,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,128.0,1,0,6
1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,91,18,0,0,0,0,0,0,0,0,0,0,40,1,1,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,108.0,1,0,7
1153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,36,13,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,86.0,1,0,5
1154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,108.0,1,0,9
1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,98,31,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,84.0,1,0,1
1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,23,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,128.0,1,0,9
1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20,22,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,123.0,1,1,5
1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,15,0,0,0,0,0,0,0,0,0,0,63,1,1,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,102.0,1,0,10
1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,17,0,0,0,0,0,0,0,0,0,0,42,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,113.0,1,0,9
1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,11,0,0,0,0,0,0,0,0,0,0,55,0,1,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,107.0,1,0,5
1161,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,39,30,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,87.0,1,0,10
1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,12,0,0,0,0,0,0,0,0,0,0,40,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,103.0,1,0,4
1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,12,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,1,0,0,99.0,1,0,2
1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,80,55,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,122.0,0,1,4
1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,17,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,103.0,1,0,10
1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,1,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,107.0,1,0,2
1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,106.0,1,0,3
1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,63,20,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,1,0,0,0,101.0,1,0,8
1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,0,0,0,0,0,0,0,0,0,40,0,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,109.0,1,0,10
1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,26,0,0,0,0,0,0,0,0,0,0,40,0,1,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,89.0,1,0,9
1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,12,0,0,0,0,0,0,0,0,0,0,45,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,82.0,1,0,8
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,24,0,0,0,0,0,0,0,0,0,0,33,0,1,0,1,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,108.0,1,0,9
1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,17,10,0,0,0,0,0,0,0,0,0,0,40,1,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,93.0,1,0,11
1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,12,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,107.0,1,0,4
1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,36,44,0,0,0,0,0,0,0,0,0,0,40,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,91.0,1,0,3
1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,42,28,0,0,0,0,0,0,0,0,0,0,40,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,1,0,1,0,0,115.0,1,0,2
1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,21,20,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,93.0,1,0,7
1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,18,15,0,0,0,0,0,0,0,0,0,0,20,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,105.0,1,0,4
1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29,25,0,0,0,0,0,0,0,0,0,0,20,1,1,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,107.0,1,0,9
1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,62,45,0,0,0,0,0,0,0,0,0,0,39,1,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,126.0,1,1,8
1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,25,16,0,0,0,0,0,0,0,0,0,0,15,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,102.0,1,0,5
1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,28,16,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,159.0,0,0,7
1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,25,34,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,107.0,1,0,8
1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,83,10,0,0,0,0,0,1,0,0,0,0,39,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,87.0,1,0,10
1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,44,0,0,0,0,0,0,0,0,0,0,39,0,1,0,1,1,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,119.0,1,0,8
1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,7,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,0,1,0,0,0,106.0,1,0,2
1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,10,0,0,0,0,0,0,0,0,0,0,39,0,1,1,0,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,125.0,1,0,6
1188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,33,17,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,113.0,1,0,12
1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,40,28,0,0,0,0,0,0,0,0,0,0,80,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,150.0,0,0,7
1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,35,16,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,108.0,1,0,9
1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,17,74,0,0,0,0,0,0,0,0,0,0,38,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,96.0,1,0,7
1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,64,28,0,0,0,0,0,0,0,0,1,0,38,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,100.0,1,0,8
1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,17,0,0,0,0,0,0,0,0,0,0,38,0,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,118.0,1,0,11
1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,14,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,130.0,0,0,1
1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,20,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,120.0,1,0,3
1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20,79,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,146.0,1,0,9
1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,64,24,0,0,0,0,0,0,0,0,0,0,38,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,114.0,1,0,5
1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,25,51,0,0,0,0,0,0,0,0,0,0,38,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,94.0,1,0,4
1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,21,27,0,0,0,0,0,0,0,0,0,0,53,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,102.0,1,0,5
1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,23,23,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,133.0,1,1,8
1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,55,0,0,0,0,0,0,0,0,0,0,38,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,118.0,1,0,9
1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,16,0,0,0,0,0,0,0,0,0,0,57,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,105.0,1,0,9
1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,110.0,1,0,11
1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,15,0,0,1,0,0,0,0,0,0,0,38,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,129.0,1,1,2
1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,41,12,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,109.0,1,0,6
1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,16,16,0,0,0,0,0,0,0,0,0,0,38,0,1,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,119.0,1,0,9
1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,12,0,0,0,0,0,0,0,0,0,0,37,0,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,118.0,1,0,10
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,31,21,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,90.0,1,0,10
1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,56,28,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,137.0,1,0,9
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,12,0,0,0,0,0,0,0,0,0,0,38,0,1,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,93.0,1,0,12
1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,8,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,130.0,1,0,10
1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,74,35,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,112.0,1,0,1
1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,71,74,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,133.0,1,0,11
1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,38,48,0,0,0,0,0,0,0,0,0,0,37,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,125.0,1,0,9
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,19,30,0,0,0,0,0,0,0,0,0,0,40,1,0,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,110.0,1,0,5
1216,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,28,64,0,0,0,0,0,0,0,0,0,0,37,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,1,0,1,0,0,96.0,1,0,9
1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,23,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,96.0,1,0,4
1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,18,25,0,0,0,0,0,0,0,0,0,0,38,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,123.0,1,1,9
1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,44,29,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,188.0,1,1,12
1220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,11,23,0,0,0,0,0,0,0,0,0,0,30,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,107.0,1,0,2
1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,23,21,0,0,0,0,0,0,0,0,0,0,38,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,110.0,1,0,1
1222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,18,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,113.0,1,0,9
1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,1,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,122.0,1,0,11
1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,118,15,0,0,0,0,0,0,0,0,0,0,36,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,116.0,1,0,2
1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,51,0,0,0,0,0,0,0,0,0,0,65,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,93.0,1,0,9
1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,43,17,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,110.0,1,0,8
1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,15,0,0,0,0,0,0,0,0,0,0,36,0,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,115.0,0,0,12
1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,15,0,0,0,0,0,0,0,0,0,0,36,1,1,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,95.0,1,0,5
1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,37,0,0,0,0,0,0,0,0,0,0,36,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,134.0,1,1,10
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,22,18,0,0,0,0,0,0,0,0,0,0,36,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,101.0,1,0,3
1231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,26,62,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,107.0,1,0,9
1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,19,0,0,0,0,0,0,0,0,0,0,42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,124.0,1,0,2
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,17,15,0,0,0,0,0,0,0,0,0,0,36,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,109.0,1,0,4
1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,81,17,0,0,0,0,0,0,0,0,0,0,37,1,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,105.0,1,0,5
1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,12,0,0,0,0,0,0,0,0,0,0,37,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,114.0,1,0,1
